kbb_price,trade_in_value,accepted
10936,4381,0
12967,3744,0
9537,5602,0
16171,4644,0
15401,4927,0
13401,8991,0
12331,2975,0
12152,5996,0
12169,7576,0
15757,4558,0
9727,4744,0
12086,7215,0
14918,5810,0
11370,5634,0
10013,7495,0
11107,5615,1
8136,3928,1
10209,4850,1
6935,5420,0
9769,4574,0
13651,3130,0
12516,3087,0
13127,8129,1
12331,5847,0
9423,4505,1
12288,8057,1
11718,5813,0
13426,6280,0
8909,5621,0
14708,11461,1
13029,8577,1
14655,6743,0
13535,7987,0
6974,3040,0
10956,4666,1
12613,4684,0
10952,4451,1
10911,6689,1
15197,5871,1
15471,9522,0
17578,13738,1
14876,3896,0
13776,5576,0
8392,5433,0
14097,3316,0
13630,7486,0
8794,4677,1
11197,2243,0
14314,2060,0
16281,8786,0
14086,2876,0
12853,2937,0
12025,2541,1
18212,8251,0
12143,5370,0
12024,5069,1
4581,2163,0
7355,2832,0
11560,4458,0
13911,3371,0
14127,11111,1
16337,9260,0
11247,8094,1
14199,4772,0
10268,8024,0
12533,3638,0
12033,0,1
4051,1131,0
15138,11529,1
17558,9496,1
9257,5431,0
14704,5107,0
11835,7749,0
9163,2639,0
19533,12611,1
9311,5185,0
9737,2583,0
13306,5747,0
7889,2465,0
8837,3584,0
18476,8422,0
9854,3005,0
11390,4346,0
10926,5006,0
11159,4888,0
13116,10289,1
13534,7247,0
12008,4216,0
12022,3011,0
13124,8362,0
8598,2221,1
13218,9567,0
10481,6269,1
4560,3462,1
16418,5676,1
8856,2146,0
9394,3308,1
7828,3050,1
6799,3533,1
9911,2384,0
11991,4882,1
11573,3152,0
10824,5176,1
10948,2551,0
10823,4410,0
10024,7936,1
9786,2937,1
17665,9201,0
9632,5043,1
15593,10636,0
8541,3445,0
9884,3646,0
10142,4925,0
12017,7936,0
13775,9732,0
8295,5447,0
14260,10012,1
16790,7545,0
15232,4485,0
11814,8127,1
16288,4177,0
10072,5494,1
12510,8239,0
13488,3262,0
15875,8951,0
15480,4059,1
12981,2895,0
13017,9150,1
11064,3967,0
5549,2000,0
11800,8250,0
10169,1564,1
12097,6997,0
14190,8022,0
11395,4643,1
15156,9741,0
16486,11787,0
13565,9547,0
11087,3593,1
10995,4951,0
5643,3304,0
8919,4498,1
12763,9814,1
8896,3327,0
10529,5128,0
3542,2678,1
11346,5592,0
13575,4763,0
10011,2527,0
10550,3265,0
7617,4890,1
15224,5509,0
13909,4183,0
11044,7661,1
6719,1953,0
13941,7090,1
12414,3683,0
8473,3431,1
8102,5751,0
15447,3952,0
8498,4030,1
14802,3403,0
12305,4540,1
19684,15433,1
18173,0,0
13373,2259,1
15000,3397,0
10359,3920,0
14328,1495,0
8008,3349,1
8248,3367,0
23347,5277,0
9194,3656,0
13337,9559,1
14815,10211,0
7489,0,0
12609,3981,0
11337,5874,1
13311,9346,0
14012,7481,0
11369,3467,0
13825,4851,1
12575,9574,1
6484,3978,1
13422,10427,0
8697,5380,1
10071,6078,1
10875,3132,0
14604,4487,0
12744,4730,0
13302,6248,0
7912,2306,0
11072,6966,0
11177,2416,0
7948,4474,0
14400,7158,1
14448,9918,1
6879,2732,0
4673,1050,0
12182,5140,0
5778,1506,0
11799,5145,0
14469,4032,0
6556,4035,0
12655,6048,0
10621,7214,1
9001,3256,0
9768,4012,0
8415,5648,1
13685,5919,1
9754,7245,0
15316,4390,0
7041,2181,0
11386,4697,0
12290,4796,0
14403,3610,0
9835,893,0
10327,2874,0
16085,8720,1
9950,2233,0
5902,2959,0
10355,3494,1
9203,491,0
12432,4617,0
13458,3232,0
12374,5832,0
13426,5738,0
10090,2252,1
11059,4716,0
8500,4962,1
16598,11912,0
13696,8679,1
9297,3236,0
12548,5442,0
12589,7082,1
10929,3978,1
14350,6524,0
12153,3914,0
12343,4720,0
8349,5173,1
9041,6614,0
12963,7355,1
12216,8431,0
10487,6758,0
8189,2599,0
6163,1532,0
13272,4703,0
7946,3208,0
13276,7171,1
15654,3825,0
12250,5923,0
14912,5347,1
9534,6885,0
12318,4303,0
9119,5909,0
10397,4139,0
8005,4551,1
10810,4999,0
7039,1831,0
9756,7517,0
15422,5961,0
14997,10472,0
7460,2568,0
7494,1603,0
12943,8311,1
13027,2781,0
16289,5428,0
12836,9995,0
18116,7987,0
13390,9866,1
12549,5828,1
10934,7364,0
8487,4629,1
12139,3044,0
5645,2827,0
11211,2992,0
11886,5325,0
7931,5296,0
12567,5461,1
13852,8311,0
10625,1023,0
13439,9612,1
7394,1615,0
10153,2301,0
6450,4398,1
10039,5773,1
10833,2241,0
13103,7108,0
12686,4960,0
13678,6231,0
15684,4325,0
12038,5216,0
9495,3932,0
9880,7354,0
12364,2675,1
12914,6805,1
11339,4567,0
10862,6569,1
11558,3083,0
7069,3162,1
14778,11299,1
15734,6813,0
14237,5073,1
10969,5970,0
13809,10191,0
12560,7329,0
15369,8541,0
5342,2018,0
8282,2998,0
13434,4568,0
12356,7772,1
12292,4109,0
8161,4457,1
13763,9066,0
12930,9441,0
10301,5917,1
11010,3039,0
13891,10556,1
15833,6079,1
13545,6935,0
8749,5009,1
13202,9361,1
19900,11669,1
7058,2046,0
11481,8228,1
11903,6281,0
13541,5643,1
12326,0,0
14319,10051,0
10967,8524,1
12393,7757,0
12836,3745,0
14174,3057,0
10901,5441,1
14173,7415,1
12113,4534,0
9665,2069,0
15008,5926,1
15268,10347,0
12099,994,0
15041,6545,1
10755,2617,0
12682,9783,0
11142,6436,1
12572,8708,0
9907,3335,0
11084,7049,0
11708,7735,0
10415,7757,0
9087,2956,0
13390,3206,0
14831,7217,0
13330,8334,1
10293,5237,1
8778,5610,0
12846,4963,0
11242,8274,1
11522,4981,0
8447,4564,0
16746,10129,0
8469,4189,0
10611,4627,0
12765,6968,0
12495,5651,0
14404,6149,0
11902,3025,0
11977,5036,0
7670,0,1
11257,8547,1
15752,3354,0
13332,2738,0
15583,5605,0
15097,5798,1
10920,8377,0
14507,10086,0
12315,7768,1
14789,9844,1
5289,1713,0
9679,5607,0
12920,5219,0
14580,9173,0
9156,7092,1
2506,1386,0
11621,3437,0
10924,7300,1
12586,8151,0
12139,2454,1
10653,5467,1
15929,8690,1
10246,7480,0
12229,4064,0
12831,5884,0
7424,3357,0
12458,3876,0
13935,8794,1
8324,2632,0
10523,2236,0
8284,5752,0
14430,7747,0
11569,7206,1
9283,5926,1
16957,5949,0
11764,2626,0
10485,7347,1
12165,9435,1
11443,6866,1
11619,4010,0
15363,4788,1
16594,8113,1
16084,3446,0
13086,9824,1
10777,7103,1
11074,2452,0
10493,5673,0
15547,2894,1
9359,2553,0
14113,7929,0
7824,2060,1
13633,7077,0
9887,6438,0
15108,7101,0
11746,7906,0
7018,1883,0
12465,2844,0
12744,4953,0
12280,2581,0
12193,2478,0
10589,4680,0
8777,2987,0
15628,8314,0
9192,6511,1
8509,3641,0
7265,2294,0
8991,2529,0
20607,11763,0
10665,5403,0
11912,5032,0
13511,3224,0
8015,5973,1
9777,5466,0
8076,2139,1
9373,6952,0
18179,10021,1
10674,2759,0
8940,5100,1
15005,4357,0
12330,3345,0
10963,7223,1
11513,5843,0
12083,3595,0
10932,7520,0
8402,3024,0
9817,1982,0
6301,4732,0
9649,3928,0
17328,8226,1
13541,5267,0
9153,2265,0
5850,504,0
8952,3587,0
12715,0,0
9140,5657,1
12862,4440,0
12036,4597,0
16869,8238,0
8781,5304,1
11592,5568,0
7416,3282,0
16832,10101,0
15143,4894,0
16590,6484,0
12080,6878,1
13813,10073,1
12594,6895,0
18320,5307,0
10004,2420,0
11469,8617,0
14898,6738,0
9609,6109,0
9404,2771,0
10076,7308,0
12032,8780,0
14070,5526,1
9614,5479,0
10283,5520,0
15750,6369,0
14871,4315,1
11817,2388,0
8852,4466,0
7868,4438,1
7196,1634,0
8132,4048,0
16174,3240,0
15855,6117,0
15986,6850,0
13812,6720,0
16841,9367,0
4384,1534,0
11740,4660,0
10771,3889,0
12345,2845,0
14299,7034,0
14946,7431,0
16140,10101,0
19833,5443,1
12964,3477,0
9618,6167,1
11222,3339,0
11724,2944,0
19621,15520,0
11729,3978,0
10418,4919,0
7655,0,0
11669,4527,0
13136,10209,1
18083,7671,0
8317,5555,0
10554,8361,0
11413,2773,1
11521,2364,0
9181,3666,0
15984,6374,0
14311,10483,0
15926,8426,0
9520,6469,0
8660,1782,0
11421,4692,0
9481,3387,1
13653,8258,1
14229,10224,1
10880,4402,1
11404,5168,1
15805,0,0
8133,4111,0
13433,3040,0
12614,7473,1
14816,4079,1
9005,4641,1
13627,3703,0
5375,3046,0
8873,5790,1
8989,4445,1
10026,5015,0
10152,3074,0
12553,9793,0
10723,2961,0
10820,4614,0
10982,6782,0
9760,4622,0
9905,3174,0
10300,6590,1
8778,2336,0
14046,6783,0
15857,11416,1
10085,6096,0
12544,4524,0
11881,7084,1
14004,7131,0
12347,5676,0
15347,4953,1
8048,5560,1
12019,2626,0
12938,8037,1
11444,5877,1
12572,7714,0
12777,3950,1
10543,2699,0
9700,5779,0
6642,4389,1
11957,3143,0
16649,7328,0
7187,4308,0
10053,6210,0
9843,5487,0
13622,3434,0
12133,2096,1
12518,7301,0
10722,7621,1
16591,3366,0
11418,7186,0
8060,6256,0
12015,3375,0
16332,5268,0
9630,3787,1
12213,3132,0
10732,3635,0
11887,7395,1
11688,8030,1
13740,7662,1
14506,10568,1
12693,3322,0
11643,8466,0
8619,4619,1
9663,3562,0
9851,5376,0
13303,5003,0
4970,3489,0
13818,9038,1
13095,7608,1
14152,10129,1
13618,7481,0
15071,9941,1
8820,5284,1
10839,2785,1
9434,7095,1
19088,12789,0
6033,2981,1
13960,5278,0
10680,3332,1
7295,5206,0
10950,6063,0
5172,2669,0
14928,7894,1
8982,5006,0
6214,4317,1
16990,12834,0
6880,5021,0
15631,3730,0
13852,0,0
7757,2872,0
10626,5310,0
13178,5537,0
18310,4543,0
12072,5812,0
16329,0,1
11037,2816,0
8776,4180,0
12587,4981,1
12526,4441,0
14836,11152,0
6065,3039,1
9845,6172,1
18065,7519,0
12966,4392,0
16937,9000,0
13119,7064,0
14163,10522,1
13288,6424,0
8001,5378,0
7959,3781,0
13714,9529,0
10817,3457,0
12155,8198,1
14740,3478,0
13712,3233,0
8712,2715,0
7972,448,1
10017,4685,0
15312,9090,1
11822,8531,1
11114,5320,0
15041,6076,0
16973,11833,1
12128,7057,0
17038,8698,1
4890,1997,0
6771,3281,0
11051,2524,0
14540,3219,1
11621,7369,0
9936,4437,0
7412,1786,1
8248,5768,0
10875,8549,0
9874,7121,1
12391,3004,0
12179,6957,1
13810,7682,1
11890,4804,0
10740,7845,0
17801,4669,0
12973,3138,0
9183,2512,0
14008,3963,0
15776,10787,0
15205,4094,0
8213,2089,0
12092,5528,0
12643,2707,0
6645,5052,1
16363,8915,1
8485,3190,0
12304,5718,0
11810,4173,0
9769,3288,0
12504,3546,0
11208,7264,1
9659,2841,0
11448,2028,0
11663,6820,0
12696,3598,0
15287,6836,0
9463,6840,0
11826,5516,0
8348,3032,0
9224,2731,0
10946,5919,0
12237,8626,1
11033,8313,1
14566,7433,0
10556,5019,0
10488,4347,0
8890,6031,1
9433,5340,0
9206,6004,1
13885,8582,0
13216,6537,1
12490,5258,1
13978,0,0
10158,7286,0
7934,6034,1
12943,5958,0
13193,5260,0
14654,10376,1
16668,9759,0
18963,4531,0
12939,4126,0
12094,2591,0
13383,4032,0
14255,8297,0
12366,7171,0
14819,8106,1
14618,10493,0
9589,5724,1
17087,3765,0
17463,11315,1
10094,2376,0
12990,4342,1
13854,8389,0
11140,8760,0
14069,4480,0
13915,6142,0
8509,0,0
12725,8284,1
15241,4417,0
15700,3746,0
15909,3459,0
10655,3742,0
12740,2574,0
13414,8297,1
10719,7251,1
8508,6067,0
8019,2344,0
7100,2545,0
6944,2752,1
7404,4727,1
15495,4373,0
7869,4499,0
13408,9318,1
13289,6814,1
10407,7035,0
11491,6504,0
8600,4424,0
14419,9191,0
12630,5148,0
9942,3217,1
8079,3053,0
12398,0,0
15785,3892,0
9668,6872,1
9351,3051,0
10868,7753,0
13455,3876,0
18707,8530,0
12980,6003,0
11438,3151,0
13500,10292,0
7297,1463,0
12128,6488,0
9480,6571,0
7557,2349,0
5985,1287,0
10883,5432,0
6288,1287,0
8603,4067,0
5930,1280,0
10526,5094,0
10839,6897,0
16253,4386,0
9666,6750,1
7323,2073,0
11687,7746,0
14034,6417,0
7287,3982,0
20262,14697,0
16526,5888,0
9073,4852,0
18658,10185,0
9770,6617,1
14163,9617,0
7387,3528,1
15825,7420,0
9793,2118,0
10711,5803,0
8467,2159,0
11849,7219,0
8415,0,1
12618,7294,1
10327,7821,0
9045,6818,1
10572,2465,0
13807,9279,1
11384,8726,0
15527,8775,0
8570,4304,1
14350,7192,0
12082,2788,0
9299,3463,0
12894,4963,0
14082,3904,0
14257,11362,0
10825,4165,0
12864,5732,0
14174,5758,1
15688,7402,0
12177,2628,0
7059,3567,0
9974,5386,1
10035,3110,0
9725,4498,0
11530,5184,0
12897,4839,0
10487,5657,0
7172,4493,0
15858,3960,0
11756,9010,1
7426,4590,1
15134,11110,1
15280,7498,0
6924,2358,0
9673,4591,1
13540,5385,0
12779,8532,0
19117,7137,0
6585,2689,0
14864,7953,1
8113,689,0
15559,8122,1
11972,5613,0
12971,8819,1
3777,2811,1
11299,7138,1
11879,8118,0
12795,5095,0
14714,7624,0
14297,3262,0
9427,5408,1
10332,3067,0
9450,3575,0
15261,11843,1
10886,5441,0
11520,2951,0
13069,3635,0
9142,4868,1
7941,3077,1
13810,2839,0
3693,2459,1
12579,9225,1
10689,2188,0
7994,5361,1
12749,1861,1
8640,3560,1
12339,4736,1
11603,8698,0
14873,10481,0
13673,8292,1
11668,4454,1
10246,4114,1
13448,8562,0
10408,5217,0
15359,8267,1
17072,5372,1
13029,5558,0
12937,8527,1
8962,3588,0
12983,8310,0
16137,9122,0
11382,5270,0
11142,7564,1
13667,3048,0
9879,5609,0
12966,9741,0
11055,3400,0
11594,7927,1
12332,6286,0
6663,4441,1
13334,3534,0
16776,8627,1
12123,7009,0
8227,5432,1
10123,5743,0
19471,8850,0
14472,3976,0
7266,1872,0
13173,5510,0
14696,6013,0
9788,6430,0
15251,7103,0
16867,9505,0
14127,2948,0
10792,5906,1
10400,8104,0
13803,6902,1
13897,3910,0
11768,6035,0
15418,4129,0
9195,5010,0
7775,3548,0
13757,3997,0
9958,7183,1
7295,1667,0
8533,2709,0
8556,6654,0
9978,4385,0
11825,2903,0
15499,4670,1
10267,7111,1
13003,3933,1
10276,5460,1
12083,6014,0
14228,2914,0
16371,9769,0
7879,4138,1
6477,2299,0
15489,3888,0
8089,5527,1
16240,5840,0
13832,10907,0
10074,5849,1
10360,3921,0
9053,3374,1
6756,1569,0
12797,9997,0
14044,4395,0
13502,5897,0
15236,3679,0
12836,6097,0
13160,3273,0
12110,4049,1
9390,1885,0
13948,9209,1
9095,6138,1
8735,2824,0
11266,4384,1
10689,6076,0
11996,7840,0
7804,4224,0
11839,8181,1
15470,7007,0
14712,9269,1
7318,3604,0
4822,2117,0
12988,3734,0
11546,5255,1
10701,4282,0
13738,6290,0
14488,3528,0
9276,3481,1
11784,5489,0
13455,8050,0
13628,4111,0
13413,8824,1
9554,7329,0
14842,5827,0
10468,6718,1
13542,3087,0
17626,12852,0
13474,6365,0
10962,3501,0
8841,3814,0
12195,8068,0
12489,4798,1
14542,8385,1
16146,3790,0
11110,8412,0
17027,2249,0
13804,5411,0
7310,3954,0
12732,3446,0
6343,2414,0
10212,5657,1
13513,9932,1
11560,6850,0
15228,4672,0
13269,7280,0
13766,2851,0
9481,6931,1
12653,6653,1
14742,3556,0
16457,12564,0
11942,5420,0
7791,1886,0
13027,5368,0
8543,5749,0
13253,8535,0
14447,4688,0
14653,4089,0
15477,5507,0
7730,2642,1
12897,5218,0
10285,5929,0
9264,2084,0
8560,6720,0
13233,5788,1
16489,8694,0
4694,3442,1
6631,4194,0
15671,7733,0
10151,6186,0
11211,2738,0
8363,2855,0
9512,5683,1
10999,2767,0
7964,4893,0
7757,5625,1
11349,2732,0
12997,7062,0
8795,3938,0
8867,1672,0
14181,5939,0
11556,4155,1
17294,13360,1
9099,5345,0
17252,5026,0
17784,6888,0
13635,5472,0
14931,10555,0
13651,6977,0
11713,8570,1
14141,3910,0
18018,9799,0
10356,3865,1
13362,6816,1
7396,1806,0
13794,9955,1
16003,11520,1
8871,2317,0
11365,6223,0
13183,7352,0
15656,10343,0
16037,4780,0
11123,8889,0
14970,4366,0
15592,5443,1
13161,5939,0
12343,6984,0
10991,2372,0
7113,3867,0
9973,4129,0
8446,2383,0
12972,8253,0
14629,6594,0
14457,10861,1
13980,6896,0
15846,8724,1
8224,5153,1
15772,4852,0
12388,8860,1
10667,6727,1
9525,4998,0
10757,5205,0
13834,0,0
12216,4247,1
11868,3159,0
12977,3239,0
17793,3645,0
11765,8357,1
8306,2238,0
10232,3467,0
8101,3594,1
7013,3992,1
14675,5015,0
12354,2840,1
14639,8068,0
11575,5845,0
10604,7004,1
7275,1663,1
12616,3045,0
9726,4864,0
14299,8515,0
8754,3248,0
9141,3463,0
10513,4286,0
12816,5333,0
8911,3477,1
7536,4355,1
15811,1621,0
14254,9349,1
10407,5593,0
13235,3343,0
19857,7338,0
13924,10332,1
9009,2434,0
14001,3654,0
12137,4238,0
12694,5956,0
10421,4102,0
11802,5942,1
7725,5285,0
10695,2490,0
11215,7379,1
8237,2626,1
10045,4194,0
12265,4900,0
11995,5456,0
9955,3758,0
7293,2201,0
15260,8532,1
13546,3463,0
7602,5902,1
11017,2791,0
7407,1499,0
16481,9267,0
13253,6067,0
10909,7964,1
11209,5532,0
12659,3278,0
11447,3342,0
6226,1271,0
11063,6099,0
10053,4271,0
11605,7146,0
11147,7384,0
13400,9487,0
13154,2850,0
11533,2329,0
6979,2639,0
8099,4025,1
8161,4625,1
17318,6441,0
9834,5396,1
7403,4196,1
12125,5153,0
11550,3847,0
4977,1355,0
9122,4221,0
15473,6092,0
13677,5988,0
8391,3097,1
8123,1474,0
8641,3157,0
11931,8965,1
9778,2521,0
9940,6334,0
12694,3504,0
15536,4221,0
8706,5429,0
9587,6530,0
13805,6610,1
8716,1421,1
11047,636,1
11455,6629,0
8488,3547,0
12632,8755,0
11661,7018,1
11683,6067,0
14531,8190,0
11519,5274,0
12023,3965,0
15640,5985,0
9405,3834,1
6090,2991,0
10677,6428,1
10898,1570,0
11344,2315,0
14375,3407,0
17639,6524,0
15319,7376,0
7626,4062,0
11148,6002,0
10856,8274,1
13459,4991,1
11508,2703,0
14569,8059,0
13379,7593,0
13494,3673,0
13462,8939,0
5727,3081,0
8121,5665,1
12891,8133,0
9697,3771,0
10915,2293,0
10928,7431,1
9537,4017,1
15605,4201,0
13534,8055,1
13657,10898,1
9935,7237,1
7777,3020,0
11790,3203,0
9616,3722,0
9290,1932,0
10865,6044,1
11961,4071,1
17022,3517,0
12591,5448,1
9961,6983,0
12958,5648,1
7820,2424,0
11662,3918,0
13436,7982,1
18013,4094,0
11333,6868,0
14199,10314,0
12171,4067,0
15353,7194,0
15521,5430,0
15053,6073,0
13747,7019,0
10367,5951,0
11775,4036,0
8384,4547,0
15417,3265,0
7885,4152,1
12632,4189,0
8320,4391,0
11702,7708,1
11823,7932,1
14648,8878,1
9848,2894,0
12902,4644,0
10541,4912,0
14336,8551,0
12165,2436,0
13989,8178,1
7724,5777,1
11725,6467,0
12108,7841,0
7367,5466,1
9555,4896,0
10871,6118,1
13091,4659,0
10557,4344,0
14197,9617,1
6851,1706,0
7001,1852,0
7204,1480,0
7412,2272,0
7955,3772,0
13271,2887,0
16586,3558,0
9619,6088,1
15644,10631,0
12470,2718,0
12799,2514,0
14896,3134,0
5105,3864,1
10945,5419,0
11104,8592,1
15397,7933,1
13719,6508,0
15867,9826,1
11030,6319,1
10233,4456,1
7253,3818,0
9987,5804,1
6052,2725,0
8782,4258,0
11557,2930,0
15830,6058,0
13345,3656,0
11961,5645,0
22651,11248,0
8875,2247,0
19009,11197,1
12806,7101,0
10387,2904,0
11528,8384,0
9663,6193,1
9696,3299,0
10655,5935,1
9108,5699,0
10875,3202,0
19142,8468,1
16202,10139,1
12967,7097,0
13126,6099,0
13955,8731,1
6364,1644,0
6888,2682,0
6470,3184,0
12392,9316,1
17490,6014,0
11445,6006,0
12856,6772,0
14546,8579,1
13352,9745,1
17883,7472,0
17741,13315,1
16427,5928,0
12170,8146,0
8718,2913,0
11080,3187,1
14563,6480,0
11066,6048,0
16182,8954,1
10958,3244,0
5928,3055,1
17584,4688,0
3405,2722,1
11961,7647,1
12074,5900,0
14564,7640,0
14390,9078,1
17645,7607,1
9171,3754,1
16580,10174,1
12524,4249,0
12240,5940,0
12560,3129,0
16044,10388,0
9418,5886,1
15723,12561,1
7734,3370,1
15273,4233,0
12435,8099,0
13079,5040,0
11555,8608,0
6088,2741,0
10750,8261,1
12639,4078,0
11458,8081,0
12635,4105,0
13057,6888,1
17572,4123,0
10465,3544,0
18660,1681,0
5734,4032,1
10806,8175,1
15551,11550,1
14953,4177,0
11088,6653,0
15379,6296,0
10811,4042,0
11517,7178,1
18593,4557,0
12638,6303,0
10243,6391,0
9847,4736,0
18794,4568,1
9195,4367,1
17666,8141,1
12164,3015,0
12867,2823,0
18851,9005,1
10718,3685,0
16174,5439,0
11676,8602,1
15304,6346,0
7689,5996,1
11351,9057,1
11152,3673,0
12914,6835,1
14154,3545,0
13794,10181,0
9280,2933,1
10044,7838,1
10970,2712,0
10847,5566,1
11746,6610,0
10620,4356,0
11126,2259,0
13022,10244,1
10194,7709,1
4977,3270,1
10248,4240,1
14656,4747,0
12228,9283,1
11023,953,0
13098,6558,1
9283,5399,0
8723,5296,1
13165,5288,0
13697,9168,0
11809,3071,0
16564,10912,0
11741,5911,1
5756,1460,0
13035,9202,0
10233,7062,0
18018,5789,0
9741,4911,0
6620,3276,0
13578,10749,1
10552,3012,0
12079,5380,0
8910,5603,1
15130,4550,0
11782,3283,0
12839,5079,1
15472,5741,0
11766,6268,0
11700,6304,0
17431,7084,0
7429,4079,0
12828,5563,1
8823,5047,1
8955,1797,0
14651,2974,0
12873,9167,1
13297,7871,0
11955,4118,0
7666,3736,0
9573,5232,0
14272,5830,0
11614,8400,1
6463,1376,0
15707,3258,0
14540,3220,1
12604,0,0
18708,5157,0
16116,5978,1
13208,9571,1
10304,4555,0
10113,7723,0
10254,7622,0
14793,5597,0
14017,8068,0
15861,5141,0
10415,4142,1
13339,4939,0
10959,3904,0
10382,7534,0
11506,4374,0
15890,5306,0
11910,3370,1
12249,4775,0
15108,8203,0
14436,7762,1
8996,2088,0
10861,8396,0
6268,3608,1
13924,7079,1
17019,5291,0
11979,2885,0
13993,5192,0
11588,5496,0
15341,4460,0
11332,2845,1
7880,3765,0
5660,3292,0
12215,6936,1
17311,11780,1
15958,4920,0
9295,5558,0
10981,8512,0
10702,4678,0
13491,6232,0
10567,5339,1
9336,2133,0
13874,4371,0
13292,3010,0
13730,8454,1
12055,7036,0
14957,3819,0
15712,3691,0
11066,8798,1
7995,3317,1
12806,4179,0
10873,5107,0
12427,2778,0
10694,5345,1
11910,3495,0
13003,5801,0
11477,5147,0
16128,10071,0
5585,1938,1
16420,4460,0
17586,5753,1
8662,5090,0
15574,6693,0
8469,6647,1
7572,2166,0
14685,4170,0
19177,6190,0
4754,1557,1
10679,4247,1
11925,5070,1
15338,4580,0
6417,2192,0
11370,6407,1
12070,7542,0
13186,2920,0
12230,7833,0
14481,1173,0
12118,5969,0
14474,5233,0
10082,7567,1
7568,1747,0
12068,4208,1
14116,6521,1
9591,4196,0
11748,8246,0
13152,4562,0
10058,7767,0
10108,6118,0
8079,2277,0
3106,1180,0
11808,7766,1
8800,2345,0
16645,3542,0
8859,6201,0
12838,5340,0
12716,7617,0
10804,4311,0
11239,7572,1
14707,4435,0
16002,0,1
11164,6565,1
15048,8614,1
12100,6968,1
12350,2949,0
12701,8302,0
13123,4216,1
10202,6801,1
15919,12593,1
13348,0,1
9323,4292,0
11563,6540,1
8915,2338,0
7875,3610,0
10509,7286,1
15375,3309,0
14669,8333,1
12928,3301,0
14929,3987,0
13486,8023,0
16333,11830,1
11543,2392,0
10778,4657,0
12064,9579,1
13786,9484,1
14307,2917,0
4170,2403,0
13928,10466,0
13133,5747,0
20380,7236,0
17155,4855,0
12544,9049,0
13405,2840,0
8417,5009,0
14923,8714,0
4708,3596,1
10966,7134,0
23629,5415,0
8221,5494,0
5680,3859,1
9727,7022,0
8350,4415,1
13376,5487,0
8939,1937,0
9234,2114,0
13154,2877,0
10701,2877,0
9970,6886,1
10841,4426,1
14706,8921,1
7879,1779,0
14511,8120,1
15465,3844,0
9743,4156,0
18653,5541,0
8745,2349,0
14963,3257,0
14911,9504,0
17512,6874,0
16154,4166,0
15420,9241,0
14713,5825,0
16016,10091,0
13118,8513,0
15725,9753,0
12192,3533,0
8115,5557,0
16529,4636,0
14057,11216,1
16611,9091,0
7861,5900,1
13220,9028,1
14996,10251,0
13940,5715,0
13857,4185,1
12007,8194,1
6542,2890,0
10439,7340,0
11678,6261,0
8108,2705,0
13122,0,1
7855,1651,0
12750,7072,1
18420,13473,1
5930,3620,1
10567,2678,0
11935,0,0
8638,3506,1
14017,2970,0
9098,2077,0
12910,4931,0
13362,8767,0
12463,4230,0
9398,4524,0
11543,2862,0
5596,3017,0
16238,6627,1
15377,10255,0
8405,6424,0
10436,2545,0
14965,6407,0
10173,5358,1
7937,4295,1
11549,7136,1
8674,6392,1
13820,6197,0
10026,6793,1
11637,743,0
9146,6503,1
13205,2721,0
12430,6154,0
14333,6710,0
13435,5205,1
8099,3939,1
9784,6353,0
15520,6317,0
11824,3592,0
12254,8373,0
12252,6000,1
8880,6102,0
7186,3208,0
11398,4328,0
13861,11023,1
4979,3797,1
10461,3460,0
11715,974,0
7524,4958,0
8751,5154,1
4099,1540,0
9824,6254,0
11871,2655,0
13765,4523,1
13894,10124,1
15348,8800,1
13906,6135,0
13619,8094,1
18878,4196,0
13902,6899,1
13521,8366,1
17088,7516,1
12264,5893,1
9319,6694,0
11448,8574,1
11255,5281,0
11263,2380,0
9563,7417,1
13232,4039,0
15482,3105,0
10413,5226,0
9039,2094,0
9673,5045,0
19554,6009,0
13961,9844,0
13015,3364,0
11553,2338,0
10457,8164,0
9700,2664,0
13065,6955,0
9867,6710,0
10863,821,0
16542,10176,0
11847,5813,0
16210,7806,1
12597,2754,0
11472,3382,0
15623,5460,0
12669,3255,0
6514,1406,0
11845,7567,0
17709,5560,0
10976,6449,0
11579,5302,0
14779,5475,1
12605,8953,1
12143,3095,0
11591,7114,0
14507,8880,0
13998,5649,0
14197,10534,1
13562,7735,0
10403,7127,1
9324,3584,0
8522,1997,0
13223,9188,0
15507,0,0
9033,2651,0
13463,9462,1
8448,3389,0
8377,4355,0
12429,9283,0
11553,1878,0
13234,4448,0
17453,5847,1
12524,6920,0
10215,5583,0
12087,5231,1
13469,8925,1
12184,3528,0
9299,2905,0
13478,5329,0
10334,5543,0
15193,8409,0
7777,2712,0
10535,3920,1
8477,6668,1
12883,5321,0
14122,6156,0
13049,2728,1
9309,2871,0
9035,4100,0
9981,3002,1
12574,9986,0
11420,8855,1
12066,4436,0
12131,8689,0
13393,4778,1
13290,7739,0
14314,7815,0
11744,8838,0
14830,10015,1
10175,2730,0
9705,7477,0
12144,3553,0
13048,7942,0
11844,5967,0
16951,13413,1
12951,3912,0
13742,3573,0
15787,12400,1
14725,3379,0
13254,3135,0
12348,4333,0
9207,1859,0
10444,5589,0
8056,3603,0
14763,11030,0
16279,8449,0
11063,6137,0
11269,3795,0
16692,7660,0
12848,3392,0
12307,4448,0
14582,6130,0
13544,6996,0
